codigo,latitude,longitude,municipio,uf,bolsapib,rural,analfabetismo,saneamentoruim
3516903,"373,52893","-2287,1992",general salgado,SP,"1,96","14,86","8,00","13,31"
3517000,"410,71297","-2415,1573",getulina,SP,"3,91","22,58","8,20","16,93"
3517109,"394,2693","-2365,5151",glicerio,SP,"5,08","26,35","8,85","27,31"
3517208,"438,70516","-2392,4367",guaicara,SP,"1,51","9,15","6,76","14,86"
3517307,"427,76548","-2426,1676",guaimbe,SP,"5,97","12,63","11,33","12,95"
3517406,"588,49524","-2257,1709",guaira,SP,"1,36","3,60","5,58","4,13"
3517505,"500,84527","-2302,0866",guapiacu,SP,"0,67","11,55","7,02","16,75"
3517604,"552,93123","-2689,6051",guapiara,SP,"10,65","59,81","12,68","62,75"
3517703,"649,20405","-2278,1137",guara,SP,"3,34","3,20","9,53","9,85"
3517802,"282,67805","-2335,0891",guaracai,SP,"3,76","21,11","8,94","18,66"
3517901,"521,61729","-2261,7704",guaraci,SP,"2,72","10,52","8,27","14,71"
3518008,"382,38823","-2223,9344",guarani doeste,SP,"8,52","11,93","10,98","13,34"
3518107,"455,77312","-2431,0548",guaranta,SP,"2,88","14,71","9,96","14,60"
3518206,"342,90617","-2358,2369",guararapes,SP,"1,04","7,45","6,76","7,55"
3518305,"811,18702","-2614,2361",guararema,SP,"2,84","13,95","7,17","44,02"
3518404,"899,64488","-2548,3505",guaratingueta,SP,"1,38","4,74","2,91","10,58"
3518503,"590,873","-2597,3743",guarei,SP,"2,40","42,24","7,26","45,16"
3518602,"598,56401","-2377,9285",guariba,SP,"2,32","2,08","9,91","9,43"
3518701,"789,90715","-2671,6516",guaruja,SP,"4,36","0,02","5,10","18,91"
3518800,"770,83715","-2609,3213",guarulhos,SP,"1,58","0,00","4,10","12,15"
3518859,"623,84207","-2385,2664",guatapara,SP,"1,73","26,56","9,85","21,04"
3518909,"342,5248","-2285,4443",guzolandia,SP,"0,27","15,42","13,60","14,99"
3519006,"374,56868","-2434,0678",herculandia,SP,"4,75","8,91","9,00","14,08"
3519055,"712,64409","-2520,1603",holambra,SP,"0,16","27,57","5,42","34,23"
3519071,"696,67852","-2547,1578",hortolandia,SP,"1,22","0,00","4,63","48,65"
3519105,"512,52198","-2430,0095",iacanga,SP,"0,61","12,85","6,90","13,05"
3519204,"349,5508","-2415,4999",iacri,SP,"5,08","21,33","9,85","19,94"
3519253,"502,24965","-2532,8196",iaras,SP,"5,46","55,51","5,93","45,47"
3519303,"616,79683","-2440,4208",ibate,SP,"2,44","3,99","7,33","3,86"
3519402,"496,61797","-2338,7848",ibira,SP,"2,81","7,81","8,55","13,17"
3519501,"402,72964","-2529,2021",ibirarema,SP,"0,29","7,63","6,83","11,64"
3519600,"532,67364","-2419,7736",ibitinga,SP,"1,37","3,95","5,51","5,25"
3519709,"691,14348","-2649,9245",ibiuna,SP,"3,51","64,99","8,70","72,66"
3519808,"502,58382","-2260,3702",icem,SP,"1,46","14,18","7,05","8,23"
3519907,"302,46812","-2508,588",iepe,SP,"2,65","11,21","8,27","16,86"
3520004,"557,95914","-2503,904",igaracu do tiete,SP,"4,30","0,57","9,52","1,15"
3520103,"660,71966","-2231,9374",igarapava,SP,"1,29","5,69","8,14","8,44"
3520202,"803,57107","-2581,1362",igarata,SP,"4,79","20,68","9,96","44,79"
3520301,"660,88868","-2731,7882",iguape,SP,"8,42","14,40","8,00","31,16"
3520400,"890,14282","-2665,2793",ilhabela,SP,"1,09","0,69","5,31","69,98"
3520426,"634,76934","-2765,1773",ilha comprida,SP,"4,15","0,00","5,07","17,14"
3520442,"286,12522","-2262,5152",ilha solteira,SP,"0,44","6,16","4,27","9,92"
3520509,"696,1031","-2572,5267",indaiatuba,SP,"0,34","1,01","3,38","6,12"
3520608,"282,47665","-2451,153",indiana,SP,"5,36","14,47","6,59","28,84"
3520707,"391,10844","-2210,9413",indiapora,SP,"0,32","13,43","11,37","19,14"
3520806,"314,71146","-2408,0554",inubia paulista,SP,"0,19","12,48","9,68","12,91"
3520905,"449,98628","-2558,4924",ipaussu,SP,"1,35","7,87","7,02","6,25"
3521002,"650,96636","-2603,7049",ipero,SP,"2,26","38,29","5,04","37,85"
3521101,"646,79054","-2494,3034",ipeuna,SP,"1,20","13,93","5,78","16,59"
3521150,"478,96815","-2290,9288",ipigua,SP,"2,02","39,57","6,93","34,72"
3521200,"552,54576","-2722,9986",iporanga,SP,"16,98","44,15","12,50","46,09"
3521309,"619,09643","-2269,7623",ipua,SP,"1,40","4,14","9,14","5,07"
3521408,"665,68333","-2513,9988",iracemapolis,SP,"0,56","2,06","3,44","2,48"
3521507,"477,60423","-2359,6586",irapua,SP,"0,28","10,80","10,08","11,52"
3521606,"274,97573","-2379,1086",irapuru,SP,"0,82","29,30","8,54","20,59"
3521705,"494,53992","-2649,8058",itabera,SP,"5,51","32,02","8,67","36,84"
3521804,"505,11468","-2605,8588",itai,SP,"2,88","21,48","8,27","20,77"
3521903,"512,99027","-2370,5412",itajobi,SP,"1,28","16,58","7,62","16,67"
3522000,"537,64541","-2437,5704",itaju,SP,"1,52","27,26","7,63","27,42"
3522109,"728,21504","-2684,0896",itanhaem,SP,"5,35","0,94","5,85","24,12"
3522158,"522,45201","-2733,4992",itaoca,SP,"1,85","45,48","15,72","67,30"
3522208,"727,79199","-2644,469",itapecerica da serra,SP,"2,17","0,83","5,62","51,16"
3522307,"599,43783","-2628,3502",itapetininga,SP,"1,96","9,23","4,54","10,55"
3522406,"522,04974","-2655,2128",itapeva,SP,"5,00","15,72","6,22","18,86"
3522505,"717,70414","-2623,1407",itapevi,SP,"2,92","0,00","5,38","19,14"
3522604,"743,79932","-2499,5249",itapira,SP,"0,85","7,24","5,78","8,75"
3522653,"483,83376","-2726,6836",itapirapua paulista,SP,"21,02","51,24","12,98","58,76"
3522703,"536,94934","-2392,7026",itapolis,SP,"1,42","9,30","7,03","9,56"
3522802,"463,17667","-2626,4005",itaporanga,SP,"10,12","24,17","10,72","26,05"
3522901,"546,10751","-2471,1864",itapui,SP,"1,72","4,46","6,01","11,62"
3523008,"266,81913","-2280,3507",itapura,SP,"6,31","20,08","11,39","70,29"
3523107,"782,87395","-2616,5143",itaquaquecetuba,SP,"4,00","0,00","5,66","20,74"
3523206,"477,4811","-2672,1958",itarare,SP,"7,05","7,64","6,51","14,84"
3523305,"697,33542","-2704,9301",itariri,SP,"9,39","36,15","9,32","48,48"
3523404,"736,35745","-2563,3149",itatiba,SP,"0,68","15,58","3,87","14,27"
3523503,"549,8559","-2571,6857",itatinga,SP,"2,78","9,04","8,08","11,64"
3523602,"635,21268","-2479,415",itirapina,SP,"1,57","9,81","8,39","18,98"
3523701,"711,55909","-2300,1318",itirapua,SP,"5,16","16,66","8,50","17,17"
3523800,"731,90921","-2422,7698",itobi,SP,"2,28","9,89","8,23","12,06"
3523909,"686,63582","-2594,4901",itu,SP,"0,97","6,41","4,44","7,85"
3524006,"709,61567","-2577,6416",itupeva,SP,"0,42","13,16","4,69","22,29"
3524105,"646,27","-2260,9919",ituverava,SP,"2,63","5,85","6,57","3,19"
3524204,"581,80107","-2294,3081",jaborandi,SP,"5,91","6,46","7,76","12,36"
3524303,"592,88724","-2357,9492",jaboticabal,SP,"1,53","2,98","4,92","3,62"
3524402,"818,83595","-2600,2253",jacarei,SP,"1,38","1,38","3,79","6,59"
3524501,"459,55622","-2323,3426",jaci,SP,"0,83","13,89","9,10","15,21"
3524600,"601,14646","-2754,4891",jacupiranga,SP,"5,34","45,55","9,36","35,10"
3524709,"717,70203","-2527,3159",jaguariuna,SP,"0,28","2,88","4,33","8,71"
3524808,"359,94522","-2247,7822",jales,SP,"2,51","5,90","5,71","6,93"
3524907,"847,64171","-2599,7059",jambeiro,SP,"0,29","52,12","7,14","42,36"
3525003,"724,72652","-2622,8219",jandira,SP,"2,70","0,00","4,44","9,83"
3525102,"641,75718","-2334,5924",jardinopolis,SP,"0,02","4,04","5,39","5,54"
3525201,"745,29515","-2575,51",jarinu,SP,"2,68","22,72","7,14","72,77"
3525300,"560,88585","-2476,7057",jau,SP,"1,13","3,13","4,71","2,72"
3525409,"670,84083","-2263,0778",jeriquara,SP,"1,70","17,53","9,91","14,54"
3525508,"798,73822","-2558,9603",joanopolis,SP,"2,00","0,00","7,80","31,40"
3525607,"329,85384","-2468,0757",joao ramalho,SP,"1,88","14,63","11,27","16,00"
3525706,"438,51491","-2338,8079",jose bonifacio,SP,"0,07","9,40","5,92","11,37"
3525805,"434,42259","-2436,8371",julio mesquita,SP,"7,69","4,88","11,88","8,09"
3525854,"636,22779","-2569,0687",jumirim,SP,"0,37","41,99","6,60","40,87"
3525904,"725,25646","-2583,7483",jundiai,SP,"0,35","4,30","3,08","6,81"
3526001,"265,85355","-2374,9969",junqueiropolis,SP,"2,50","17,77","7,99","11,89"
3526100,"644,47231","-2693,637",juquia,SP,"10,59","36,93","11,06","47,47"
3526209,"709,7249","-2667,862",juquitiba,SP,"9,37","22,61","10,83","66,15"
3526308,"900,37635","-2581,1161",lagoinha,SP,"9,87","35,18","10,50","39,88"
3526407,"628,68002","-2559,0352",laranjal paulista,SP,"1,77","10,45","4,76","16,47"
3526506,"308,18456","-2342,6911",lavinia,SP,"1,71","51,19","14,73","16,72"
3526605,"936,77798","-2519,9323",lavrinhas,SP,"0,52","8,21","6,33","23,62"
3526704,"686,93538","-2467,9395",leme,SP,"2,00","2,06","7,24","2,86"
3526803,"531,71877","-2517,9053",lencois paulista,SP,"0,56","2,24","5,11","3,08"
3526902,"682,1487","-2515,265",limeira,SP,"1,42","2,98","3,99","4,28"
3527009,"755,42733","-2509,1895",lindoia,SP,"2,15","0,00","5,90","22,10"
3527108,"446,78489","-2401,2386",lins,SP,"0,88","1,17","5,04","2,57"
3527207,"917,36544","-2549,459",lorena,SP,"2,70","2,86","3,68","4,77"
3527256,"391,64933","-2322,0719",lourdes,SP,"2,89","18,05","11,05","19,77"
3527306,"723,35402","-2571,3634",louveira,SP,"0,09","3,85","4,32","13,52"
3527405,"311,38368","-2397,4487",lucelia,SP,"3,98","13,39","5,99","7,16"
3527504,"457,87575","-2493,0712",lucianopolis,SP,"4,40","20,85","7,68","23,66"
3527603,"643,88935","-2397,1202",luis antonio,SP,"0,40","3,41","6,08","3,55"
3527702,"377,66728","-2402,0179",luiziania,SP,"3,09","8,33","12,23","8,53"
3527801,"430,61759","-2487,0985",lupercio,SP,"0,35","11,21","10,98","9,72"
3527900,"372,3652","-2474,3293",lutecia,SP,"2,52","20,49","9,16","21,09"
3528007,"543,34235","-2497,3014",macatuba,SP,"0,36","2,97","8,38","4,06"
3528106,"418,9021","-2310,376",macaubal,SP,"2,29","11,61","7,86","13,81"
3528205,"399,2922","-2227,8154",macedonia,SP,"0,24","24,21","10,05","25,57"
3528304,"392,97754","-2282,944",magda,SP,"2,84","17,03","10,07","15,54"
3528403,"691,23223","-2617,09",mairinque,SP,"1,17","19,74","5,41","25,56"
3528502,"760,51139","-2599,2278",mairipora,SP,"3,07","12,61","5,01","44,26"
3528601,"481,2382","-2557,4942",manduri,SP,"3,63","13,50","5,78","12,26"
3528700,"200,50196","-2449,2565",maraba paulista,SP,"4,33","55,49","10,35","44,60"
3528809,"334,52919","-2509,6709",maracai,SP,"0,93","9,35","8,18","16,44"
3528858,"504,57577","-2359,1459",marapoama,SP,"0,10","16,48","6,88","16,20"
3528908,"292,47287","-2412,053",mariapolis,SP,"6,64","19,89","8,47","21,28"
3529005,"414,2443","-2459,0034",marilia,SP,"1,76","4,49","4,06","4,39"
3529104,"330,47334","-2268,7276",marinopolis,SP,"2,76","20,92","10,30","19,57"
3529203,"296,68466","-2455,6291",martinopolis,SP,"3,83","16,01","7,53","13,89"
3529302,"576,56461","-2400,9567",matao,SP,"0,01","1,83","5,74","2,68"
3529401,"770,19513","-2638,6862",maua,SP,"1,88","0,00","3,94","9,08"
3529500,"459,94497","-2350,9634",mendonca,SP,"1,18","18,25","7,00","18,39"
3529609,"398,00591","-2261,0923",meridiano,SP,"3,09","30,64","9,03","24,64"
3529658,"354,22874","-2211,2614",mesopolis,SP,"1,43","22,16","13,62","23,46"
3529708,"615,98842","-2243,757",miguelopolis,SP,"5,06","5,80","9,81","17,07"
3529807,"572,81611","-2495,7245",mineiros do tiete,SP,"4,45","4,47","7,41","6,13"
3529906,"670,85494","-2692,7274",miracatu,SP,"10,88","48,59","10,31","57,56"
3530003,"405,6793","-2211,7392",mira estrela,SP,"5,83","33,30","10,39","21,93"
3530102,"298,1711","-2334,7423",mirandopolis,SP,"4,27","11,02","7,19","18,88"
3530201,"206,23468","-2473,8444",mirante do paranapanema,SP,"12,03","41,12","12,50","54,83"
3530300,"467,89222","-2310,529",mirassol,SP,"2,02","2,53","4,53","5,52"
3530409,"470,43083","-2284,7149",mirassolandia,SP,"0,55","18,70","8,88","19,80"
3530508,"721,95103","-2388,8904",mococa,SP,"1,67","7,76","5,83","9,48"
3530607,"797,31447","-2629,3311",mogi das cruzes,SP,"1,96","7,86","3,96","18,15"
3530706,"718,38058","-2476,029",mogi-guacu,SP,"0,87","5,06","4,30","5,10"
3530805,"721,4412","-2500,6435",mogi-mirim,SP,"0,90","6,43","4,41","7,07"
3530904,"656,04053","-2552,4532",mombuca,SP,"4,02","17,79","9,27","21,04"
3531001,"407,97393","-2312,9065",moncoes,SP,"0,31","13,88","8,70","16,44"
3531100,"745,31551","-2682,528",mongagua,SP,"4,72","0,44","4,85","15,02"
3531209,"753,06471","-2530,3819",monte alegre do sul,SP,"0,82","42,80","5,84","42,01"
3531308,"567,33457","-2361,6041",monte alto,SP,"1,34","4,50","5,18","6,03"
3531407,"440,96053","-2299,765",monte aprazivel,SP,"1,15","8,93","5,74","13,27"
3531506,"553,24154","-2322,1534",monte azul paulista,SP,"2,13","6,43","8,06","8,91"
3531605,"252,05302","-2353,2715",monte castelo,SP,"2,66","20,97","11,92","21,28"
3531704,"840,18246","-2560,9736",monteiro lobato,SP,"4,62","56,84","10,49","62,32"
3531803,"686,14613","-2555,0057",monte mor,SP,"1,56","6,07","7,06","35,33"
3531902,"608,99461","-2299,5897",morro agudo,SP,"1,43","4,15","8,43","6,06"
3532009,"740,17814","-2550,9065",morungaba,SP,"0,70","14,60","5,64","20,63"
3532058,"603,9131","-2391,223",motuca,SP,"0,15","27,55","7,50","28,08"
3532108,"280,60488","-2325,0413",murutinga do sul,SP,"5,48","38,53","8,48","31,76"
3532157,"287,78931","-2502,6147",nantes,SP,"0,88","10,20","13,42","11,36"
3532207,"254,88044","-2498,3242",narandiba,SP,"0,13","27,59","11,11","30,02"
3532306,"880,34375","-2616,8361",natividade da serra,SP,"10,54","58,25","16,56","56,47"
3532405,"781,11085","-2586,2836",nazare paulista,SP,"6,20","15,25","11,22","62,15"
3532504,"452,96223","-2314,8973",neves paulista,SP,"2,71","9,76","7,11","9,93"
3532603,"411,86359","-2291,9163",nhandeara,SP,"1,64","18,99","7,26","18,24"
3532702,"439,21433","-2316,862",nipoa,SP,"2,76","11,16","8,43","13,84"
3532801,"465,96639","-2336,5505",nova alianca,SP,"1,68","17,14","5,73","16,48"
3532827,"510,65175","-2685,5761",nova campina,SP,"5,64","32,33","9,60","46,44"
3532843,"322,53972","-2256,562",nova canaa paulista,SP,"3,56","58,37","11,39","57,72"
3532868,"380,45972","-2302,7891",nova castilho,SP,"1,14","33,69","8,71","31,84"
3532900,"563,60382","-2418,746",nova europa,SP,"1,02","7,26","7,15","5,55"
3533007,"487,03047","-2272,0186",nova granada,SP,"0,33","7,33","6,90","10,35"
3533106,"244,26288","-2360,6116",nova guataporanga,SP,"0,56","13,18","12,72","14,47"
3533205,"259,12862","-2340,1102",nova independencia,SP,"0,69","20,27","7,67","26,93"
3533254,"528,34356","-2330,1858",novais,SP,"2,52","8,95","11,04","10,00"
3533304,"390,29213","-2313,1039",nova luzitania,SP,"2,52","10,29","11,77","11,11"
3533403,"689,30667","-2536,2877",nova odessa,SP,"0,41","1,63","3,61","4,42"
3533502,"488,73467","-2382,3925",novo horizonte,SP,"1,13","6,95","7,60","7,85"
3533601,"653,09904","-2303,025",nuporanga,SP,"0,75","9,27","5,66","9,40"
3533700,"418,10943","-2488,0151",ocaucu,SP,"4,60","20,15","9,00","20,65"
3533809,"473,42557","-2546,9028",oleo,SP,"0,32","34,04","5,98","38,85"
3533908,"524,98053","-2298,6181",olimpia,SP,"1,77","5,56","5,58","10,87"
3534005,"495,65951","-2288,0184",onda verde,SP,"0,85","21,65","8,31","21,07"
3534104,"402,93411","-2454,7167",oriente,SP,"3,25","6,59","6,44","9,80"
3534203,"485,30684","-2241,5241",orindiuva,SP,"1,27","7,96","6,77","8,90"
3534302,"634,73502","-2301,563",orlandia,SP,"0,95","2,58","5,16","2,58"
3534401,"736,00562","-2621,7063",osasco,SP,"0,55","0,00","3,49","10,18"
3534500,"385,61065","-2471,2836",oscar bressane,SP,"3,76","17,26","9,79","18,81"
3534609,"323,41323","-2407,4664",osvaldo cruz,SP,"3,09","10,14","6,53","6,69"
3534708,"425,33328","-2545,283",ourinhos,SP,"1,84","2,58","4,98","3,55"
3534757,"376,68982","-2207,8195",ouroeste,SP,"0,00","10,22","9,20","11,94"
3534807,"234,4087","-2381,2927",ouro verde,SP,"8,40","8,00","13,32","34,55"
3534906,"282,46573","-2380,378",pacaembu,SP,"3,58","26,32","8,70","21,15"
3535002,"470,13348","-2254,361",palestina,SP,"1,96","16,86","8,31","28,70"
3535101,"537,41375","-2343,4164",palmares paulista,SP,"6,54","2,88","10,99","4,53"
3535200,"339,24629","-2264,316",palmeira doeste,SP,"2,11","24,17","8,79","24,84"
3535309,"387,91888","-2530,5441",palmital,SP,"2,30","8,30","5,62","8,95"
3535408,"222,01376","-2375,9286",panorama,SP,"3,89","2,87","8,55","9,12"
3535507,"347,19829","-2488,5343",paraguacu paulista,SP,"2,31","9,38","6,72","8,14"
3535606,"853,36899","-2622,3045",paraibuna,SP,"5,05","69,85","9,22","55,66"
3535705,"544,18479","-2334,1788",paraiso,SP,"1,84","12,04","9,09","14,17"
3535804,"531,75207","-2602,7013",paranapanema,SP,"3,01","18,71","8,94","25,84"
3535903,"356,25581","-2223,0979",paranapua,SP,"4,22","11,04","10,82","12,50"
3536000,"328,54702","-2420,9272",parapua,SP,"4,18","17,96","8,75","16,23"
3536109,"573,35552","-2566,8306",pardinho,SP,"1,29","21,37","7,79","28,53"
3536208,"622,23631","-2744,3473",pariquera-acu,SP,"4,89","31,36","6,79","33,51"
3536257,"413,95825","-2247,4067",parisi,SP,"2,55","19,14","10,19","17,86"
3536307,"698,87141","-2304,8298",patrocinio paulista,SP,"1,72","19,24","6,74","19,73"
3536406,"229,38986","-2346,664",pauliceia,SP,"4,94","16,86","9,55","58,40"
3536505,"703,82225","-2532,9525",paulinia,SP,"0,15","0,09","3,47","6,43"
3536570,"482,72846","-2504,3477",paulistania,SP,"2,20","31,87","10,20","41,57"
3536604,"474,51331","-2226,1848",paulo de faria,SP,"3,03","9,77","10,18","11,06"
3536703,"529,41783","-2476,1363",pederneiras,SP,"2,36","7,00","6,63","8,21"
3536802,"775,80446","-2539,5272",pedra bela,SP,"2,97","75,09","11,56","79,14"
3536901,"406,83997","-2240,4117",pedranopolis,SP,"2,77","37,80","9,65","38,51"
3537008,"685,5091","-2248,681",pedregulho,SP,"2,90","26,22","7,43","22,08"
3537107,"730,10973","-2534,8998",pedreira,SP,"0,68","0,84","4,68","4,36"
3537156,"328,23779","-2527,8351",pedrinhas paulista,SP,"1,15","15,65","7,10","18,53"
3537206,"694,45384","-2690,3859",pedro de toledo,SP,"10,87","31,08","10,25","39,12"
3537305,"404,80303","-2372,9812",penapolis,SP,"1,41","4,49","5,46","5,05"
3537404,"301,53131","-2290,1319",pereira barreto,SP,"1,18","6,92","8,37","7,78"
3537503,"616,58726","-2570,6176",pereiras,SP,"1,15","33,22","6,57","27,96"
3537602,"709,33586","-2706,0847",peruibe,SP,"5,03","1,12","6,05","24,30"
3537701,"347,57537","-2390,0867",piacatu,SP,"4,03","11,80","10,95","10,19"
3537800,"668,54647","-2647,1184",piedade,SP,"3,80","54,43","8,62","64,32"
3537909,"638,69575","-2653,5052",pilar do sul,SP,"3,92","21,43","7,34","26,29"
3538006,"875,87987","-2556,626",pindamonhangaba,SP,"1,13","3,60","3,87","5,77"
3538105,"528,21922","-2354,803",pindorama,SP,"2,67","5,35","8,23","7,22"
3538204,"762,30912","-2539,1689",pinhalzinho,SP,"3,48","50,74","7,54","53,74"
3538303,"234,45599","-2419,306",piquerobi,SP,"5,37","24,54","11,35","34,36"
3538501,"907,0189","-2526,007",piquete,SP,"5,87","6,34","4,80","27,28"
3538600,"788,52349","-2570,4898",piracaia,SP,"3,64","0,00","7,86","32,35"
3538709,"638,42696","-2527,6403",piracicaba,SP,"0,69","2,15","3,10","3,03"
3538808,"474,33612","-2572,8019",piraju,SP,"3,02","10,08","5,87","10,70"
3538907,"473,68282","-2436,2026",pirajui,SP,"4,20","18,51","7,55","11,43"
3539004,"553,81106","-2342,7728",pirangi,SP,"1,32","10,31","7,97","10,78"
3539103,"716,91285","-2603,8599",pirapora do bom jesus,SP,"6,59","0,00","5,92","29,28"
3539202,"244,96594","-2488,8444",pirapozinho,SP,"1,86","4,99","7,50","8,81"
3539301,"682,37359","-2448,0828",pirassununga,SP,"0,93","8,37","4,04","6,35"
3539400,"494,91851","-2488,7781",piratininga,SP,"3,58","14,25","5,72","21,84"
3539509,"597,72198","-2334,5263",pitangueiras,SP,"3,40","3,85","8,04","4,46"
3539608,"422,49411","-2328,6023",planalto,SP,"4,17","15,62","9,95","16,32"
3539707,"389,32017","-2508,0274",platina,SP,"4,03","21,27","10,01","22,91"
3539806,"781,20154","-2624,0787",poa,SP,"1,92","1,58","3,30","4,40"
3539905,"435,24795","-2301,3586",poloni,SP,"3,15","10,99","9,38","12,35"
3540002,"393,55215","-2441,9594",pompeia,SP,"0,33","6,96","5,12","7,47"
3540101,"480,1048","-2411,127",pongai,SP,"2,25","15,97","8,76","16,10"
3540200,"617,03375","-2332,8056",pontal,SP,"2,27","1,87","9,63","2,12"
3540259,"362,55512","-2266,1282",pontalinda,SP,"7,59","17,01","13,40","17,42"
3540309,"443,45703","-2237,411",pontes gestal,SP,"1,06","15,69","10,63","14,08"
3540408,"364,6342","-2205,8927",populina,SP,"3,89","19,20","13,07","16,92"
3540507,"602,178","-2575,9433",porangaba,SP,"3,56","51,72","7,12","43,82"
3540606,"663,32863","-2584,8463",porto feliz,SP,"1,90","15,95","5,24","18,34"
3540705,"677,1883","-2430,7892",porto ferreira,SP,"1,43","1,79","5,25","2,90"
3540754,"892,20773","-2551,4472",potim,SP,"5,71","24,17","4,60","5,75"
3540804,"478,84085","-2338,3531",potirendaba,SP,"2,79","10,13","6,89","10,75"
3540853,"302,38533","-2418,6646",pracinha,SP,"3,37","52,10","6,33","13,92"
3540903,"613,31041","-2372,7525",pradopolis,SP,"0,74","7,35","8,77","7,32"
3541000,"760,4666","-2677,1816",praia grande,SP,"3,21","0,00","4,16","6,84"
3541059,"544,30746","-2534,1927",pratania,SP,"0,15","24,22","7,40","19,57"
3541109,"471,25092","-2454,4203",presidente alves,SP,"2,21","16,78","9,86","16,04"
3541208,"245,55435","-2447,6908",presidente bernardes,SP,"0,04","22,62","7,56","28,69"
3541307,"188,57821","-2425,0407",presidente epitacio,SP,"4,90","6,71","6,80","15,90"
3541406,"274,36117","-2435,4343",presidente prudente,SP,"1,53","2,04","3,91","3,17"
3541505,"223,54912","-2412,4278",presidente venceslau,SP,"2,91","4,32","6,64","5,98"
